t_s,iz_id,x_m,y_m,guven,u_px,v_px,h,s,v
954.074,296,8.057,25.731,0.921,1278.2,783.3,102,44,141
954.074,297,13.642,29.652,0.654,1758.1,764.4,54,44,94
954.074,69,33.134,17.455,0.552,1578.2,325.4,50,8,193
954.174,4,1.381,17.5,0.895,305.9,515.1,129,22,95
954.174,171,8.38,23.502,0.913,1146.4,643.1,74,23,142
954.174,8,10.108,28.008,0.866,1563.1,824.6,35,43,97
954.174,142,17.788,26.523,0.901,1673.4,566.1,100,44,139
954.174,9,9.039,16.376,0.794,859.3,373.9,77,35,178
954.174,257,28.181,13.636,0.86,1420.1,281.8,92,29,217
954.174,252,11.122,22.77,0.905,1276.8,548.0,16,76,154
954.174,181,12.838,24.722,0.911,1464.1,590.3,58,30,140
954.174,105,19.233,7.86,0.828,1066.4,217.3,19,8,252
954.174,286,13.724,17.337,0.898,1147.5,363.3,39,15,205
954.174,296,8.037,25.671,0.911,1272.1,780.4,102,57,141
954.174,297,13.067,29.674,0.702,1749.4,784.9,56,47,98
954.174,69,32.921,17.656,0.758,1580.7,327.9,49,9,193
954.252,4,1.388,17.332,0.859,306.0,508.6,128,22,96
954.252,171,8.376,23.489,0.912,1145.4,642.6,77,26,141
954.252,8,9.862,27.995,0.823,1551.7,835.2,45,49,98
954.252,142,17.627,26.552,0.901,1672.2,569.2,101,56,138
954.252,9,9.196,16.409,0.869,870.3,373.3,73,24,176
954.252,257,28.127,13.659,0.861,1419.8,282.1,93,30,211
954.252,252,10.999,22.621,0.888,1261.8,544.5,11,95,158
954.252,181,12.787,24.857,0.902,1469.8,596.5,60,29,133
954.252,105,19.231,7.837,0.822,1065.8,217.1,19,8,251
954.252,286,13.942,17.46,0.909,1161.9,364.8,30,17,209
954.252,296,8.1,25.503,0.892,1264.3,767.2,103,65,145
954.252,297,12.978,29.269,0.717,1725.4,771.0,55,47,100
954.252,69,32.922,17.768,0.67,1583.3,329.3,66,11,193
954.352,4,1.393,17.135,0.886,305.7,501.2,127,22,95
954.352,171,8.358,23.461,0.917,1142.2,641.6,83,29,143
954.352,8,9.58,28.099,0.855,1546.5,854.7,43,52,113
954.352,142,17.563,26.563,0.893,1671.7,570.5,102,62,138
954.352,9,9.235,16.497,0.872,875.7,375.1,71,20,177
954.352,257,28.133,13.59,0.84,1418.1,281.3,92,29,214
954.352,252,10.897,22.514,0.875,1250.2,542.1,10,121,156
954.352,181,12.468,25.227,0.895,1479.2,617.7,62,29,129
954.352,105,19.184,7.832,0.849,1064.2,217.1,23,9,250
954.352,286,14.247,17.613,0.833,1180.9,366.6,26,20,212
954.352,296,8.18,25.251,0.872,1251.8,748.5,103,63,144
954.352,297,13.085,28.935,0.828,1709.0,753.4,56,43,102
954.352,69,33.003,17.899,0.512,1587.3,330.8,60,11,193
954.452,4,1.384,17.0,0.89,304.7,496.5,126,22,96
954.452,171,8.424,23.207,0.865,1131.1,626.8,83,26,146
954.452,8,9.163,28.52,0.793,1557.5,901.0,43,75,115
954.452,142,17.535,26.572,0.895,1671.6,571.1,102,59,138
954.452,9,9.343,16.53,0.898,883.5,374.9,76,22,181
954.452,257,28.0,13.625,0.859,1416.8,281.7,90,30,208
954.452,252,10.784,22.317,0.887,1232.9,536.5,18,102,153
954.452,181,12.327,25.436,0.893,1486.2,629.4,62,30,125
954.452,105,19.103,7.839,0.847,1061.9,217.1,26,8,251
954.452,286,14.673,17.669,0.873,1200.7,365.6,27,22,213
954.452,296,7.953,25.076,0.868,1221.5,746.8,101,33,139
954.452,297,13.455,28.538,0.821,1694.9,725.5,54,40,104
954.452,69,33.461,17.925,0.495,1592.3,330.7,64,10,193
954.552,4,1.363,16.946,0.898,303.0,494.9,105,20,96
954.552,171,8.39,22.956,0.884,1112.9,615.1,68,28,150
954.552,8,9.096,28.728,0.524,1569.6,917.2,46,112,112
954.552,142,17.184,26.656,0.893,1669.8,578.9,93,57,137
954.552,9,9.512,16.607,0.894,896.6,375.3,72,28,181
954.552,257,27.759,13.734,0.872,1415.5,282.9,90,27,207
954.552,252,10.785,22.101,0.849,1221.0,528.4,15,99,155
954.552,181,12.301,25.552,0.913,1492.0,634.7,62,34,127
954.552,105,18.984,7.888,0.869,1059.4,217.6,10,5,250
954.552,286,14.919,17.705,0.892,1212.0,365.2,32,16,213
954.552,296,7.824,24.91,0.863,1199.1,741.6,100,32,141
954.552,297,13.75,28.322,0.762,1689.3,708.3,58,41,101
954.552,69,33.78,18.098,0.522,1599.4,332.5,45,12,189
954.652,4,1.336,16.92,0.9,300.8,494.5,110,18,95
954.652,171,8.024,23.099,0.893,1092.9,632.0,57,27,147
954.652,8,9.12,28.828,0.675,1578.1,921.9,32,119,114
954.652,142,16.799,26.658,0.912,1663.5,585.1,92,45,137
954.652,9,9.72,16.695,0.882,912.5,375.6,72,33,186
954.652,257,27.66,13.761,0.853,1414.5,283.2,90,26,223
954.652,252,10.818,21.809,0.646,1206.9,517.0,19,80,157
954.652,181,12.367,25.634,0.919,1499.2,636.5,64,32,126
954.652,105,18.908,7.905,0.882,1057.4,217.8,26,6,251
954.652,286,15.202,17.819,0.846,1227.5,366.3,33,19,215
954.652,296,7.721,24.843,0.901,1185.8,741.5,101,34,140
954.652,297,13.839,28.243,0.827,1686.8,702.7,58,41,101
954.652,69,33.916,18.155,0.644,1602.0,333.1,49,11,184
954.752,4,1.3,16.897,0.896,298.0,494.3,113,18,95
954.752,171,7.816,23.125,0.907,1077.5,639.1,60,24,145
954.752,8,8.191,29.528,0.707,1584.9,1025.2,39,77,110
954.752,142,16.53,26.59,0.902,1655.7,587.4,84,43,135
954.752,9,9.855,16.713,0.883,921.3,374.9,73,35,186
954.752,257,27.626,13.761,0.847,1414.0,283.2,90,29,232
954.752,252,10.79,21.564,0.879,1192.2,508.5,54,28,157
954.752,181,12.309,25.74,0.922,1503.3,642.3,60,35,127
954.752,105,18.798,7.938,0.858,1054.8,218.1,21,5,251
954.752,286,15.47,17.99,0.877,1244.3,368.6,21,27,217
954.752,296,7.653,24.821,0.899,1178.5,742.8,100,31,141
954.752,297,13.977,28.128,0.649,1683.6,694.5,62,37,102
954.752,69,33.513,18.4,0.801,1603.9,336.4,52,12,187
954.852,4,1.242,16.874,0.869,293.6,494.4,114,18,95
954.852,171,7.706,23.107,0.9,1067.1,641.3,65,24,145
954.852,8,7.916,29.711,0.762,1584.2,1057.6,45,76,103
954.852,142,16.395,26.52,0.906,1650.0,587.4,86,45,135
954.852,9,9.954,16.723,0.895,927.6,374.3,71,26,187
954.852,257,27.31,13.947,0.827,1413.3,285.4,91,34,231
954.852,252,10.89,21.247,0.913,1181.1,495.8,55,22,160
954.852,181,12.368,25.77,0.9,1507.2,642.1,62,39,125
954.852,105,18.731,7.876,0.84,1051.2,217.5,30,4,254
954.852,286,15.805,18.162,0.874,1263.4,370.7,15,45,216
954.852,296,7.575,24.839,0.898,1173.3,747.0,100,30,143
954.852,297,14.0,27.946,0.801,1674.3,686.9,58,34,106
954.852,69,33.369,18.553,0.793,1606.1,338.4,58,17,191
954.952,4,1.215,16.866,0.896,291.5,494.6,115,18,94
954.952,171,7.632,23.086,0.911,1059.6,642.3,76,25,144
954.952,8,7.699,29.688,0.678,1570.0,1072.6,45,74,103
954.952,142,16.488,26.381,0.878,1645.3,581.6,99,56,136
954.952,9,10.034,16.763,0.892,933.8,374.6,68,22,187
954.952,257,27.085,14.083,0.824,1413.0,287.1,91,33,228
954.952,252,10.872,21.143,0.892,1174.8,492.5,39,27,161
954.952,181,12.275,25.946,0.9,1514.3,651.7,64,38,122
954.952,105,18.582,7.896,0.876,1047.0,217.8,30,5,253
954.952,286,15.792,18.521,0.883,1277.1,378.4,15,42,214
954.952,296,7.465,24.924,0.897,1170.1,756.8,98,30,144
954.952,297,14.205,27.875,0.724,1674.8,679.0,62,40,105
954.952,69,33.59,18.638,0.518,1610.1,339.2,58,16,185
955.052,4,1.203,16.863,0.892,290.6,494.7,115,19,94
955.052,171,7.611,23.043,0.885,1055.1,640.5,83,27,144
955.052,8,7.541,29.617,0.884,1554.7,1080.0,45,73,104
955.052,142,16.626,26.254,0.886,1641.9,575.5,97,59,136
955.052,9,10.158,16.823,0.895,943.3,375.1,71,21,189
955.052,257,26.897,14.158,0.831,1411.7,288.0,90,32,217
955.052,252,10.885,21.086,0.898,1172.6,490.4,19,51,167
955.052,181,12.213,26.046,0.908,1518.0,657.5,64,38,121
955.052,105,18.416,7.887,0.852,1041.5,217.7,150,6,254
955.052,286,15.82,18.725,0.881,1286.3,382.7,17,34,216
955.052,296,7.344,25.048,0.899,1168.7,769.8,93,29,144
955.052,297,14.103,27.781,0.868,1667.8,678.0,58,36,104
955.052,69,33.971,18.66,0.375,1614.1,339.1,58,15,179
955.152,4,1.206,16.861,0.893,290.8,494.6,118,19,94
955.152,171,7.316,23.21,0.888,1039.9,658.3,71,23,143
955.152,8,7.486,29.556,0.876,1546.2,1080.0,46,74,105
955.152,142,16.813,26.069,0.907,1636.9,567.0,97,60,137
955.152,9,10.433,16.728,0.871,956.1,370.7,71,35,192
955.152,257,26.737,14.215,0.828,1410.3,288.7,93,26,216
955.152,252,10.97,20.985,0.899,1172.2,485.8,26,61,170
955.152,181,12.188,26.093,0.917,1519.9,660.1,64,33,120
955.152,105,18.261,7.871,0.874,1036.2,217.6,60,7,239
955.152,286,16.046,18.878,0.862,1300.4,384.9,16,50,211
955.152,296,7.23,25.194,0.913,1169.6,784.4,53,29,143
955.152,297,14.104,27.761,0.857,1666.8,677.2,58,37,107
955.152,69,33.865,18.826,0.278,1617.0,341.2,57,14,179
955.152,303,28.956,0.036,0.317,1145.7,166.2,8,31,149
955.252,4,1.207,16.864,0.885,290.9,494.7,118,19,94
955.252,171,7.068,23.286,0.904,1022.2,670.3,66,30,143
955.252,8,7.468,29.536,0.916,1543.5,1080.0,46,74,104
955.252,142,16.88,25.753,0.866,1623.9,556.6,90,47,141
955.252,9,10.603,16.67,0.88,963.8,368.1,72,29,192
955.252,257,26.653,14.231,0.832,1409.3,288.9,94,27,232
955.252,252,11.25,20.67,0.91,1171.9,471.7,26,44,183
955.252,181,12.184,26.125,0.901,1521.7,661.6,64,33,119
955.252,105,18.14,7.856,0.883,1032.0,217.5,40,9,231
955.252,286,16.279,18.964,0.878,1311.7,385.6,15,88,207
955.252,296,7.133,25.342,0.901,1172.1,798.8,49,29,141
955.252,297,14.095,27.77,0.897,1667.1,677.8,64,37,110
955.252,69,34.255,18.753,0.341,1618.8,339.9,62,15,179
955.252,303,28.967,0.001,0.307,1145.3,166.0,8,33,147
955.352,4,1.202,16.865,0.888,290.5,494.8,114,18,94
955.352,171,6.891,23.276,0.911,1005.2,675.2,58,29,143
955.352,8,7.46,29.526,0.904,1542.1,1080.0,46,73,103
955.352,142,16.688,25.506,0.898,1608.8,552.0,68,32,140
955.352,9,10.737,16.597,0.877,968.9,365.4,72,24,190
955.352,257,26.647,14.189,0.851,1408.1,288.4,95,28,230
955.352,252,11.433,20.511,0.9,1174.0,464.5,19,47,189
955.352,181,12.194,26.145,0.904,1523.2,662.2,66,34,118
955.352,105,18.018,7.848,0.863,1027.9,217.5,28,9,243
955.352,286,16.183,19.167,0.905,1316.7,390.5,17,83,211
955.352,296,7.071,25.484,0.914,1177.5,811.5,48,29,139
955.352,297,14.109,27.758,0.873,1666.7,677.0,97,45,111
955.352,69,33.606,19.068,0.312,1620.3,344.4,58,13,190
955.352,303,28.968,-0.001,0.294,1145.3,166.0,8,33,147
955.452,4,1.19,16.909,0.892,289.7,496.6,115,19,94
955.452,171,6.771,23.222,0.925,990.5,675.8,55,28,141
955.452,8,7.47,29.538,0.899,1543.7,1080.0,46,70,100
955.452,142,16.428,25.432,0.833,1600.1,553.5,58,34,141
955.452,9,10.766,16.747,0.893,975.9,368.6,71,28,192
955.452,257,26.517,14.194,0.795,1405.9,288.5,95,27,228
955.452,252,11.536,20.386,0.89,1173.4,459.4,16,49,191
955.452,181,12.145,26.191,0.895,1524.2,665.4,64,34,118
955.452,105,17.872,7.834,0.86,1022.8,217.4,26,6,251
955.452,286,16.158,19.264,0.905,1319.8,392.8,22,75,211
955.452,296,7.129,25.671,0.812,1197.2,821.8,58,33,137
955.452,297,14.054,27.747,0.87,1664.9,678.0,113,51,112
955.452,69,33.339,19.266,0.635,1622.6,347.2,58,13,190
955.552,4,1.177,17.045,0.886,288.9,501.7,115,20,94
955.552,171,6.784,23.066,0.904,982.1,666.2,55,24,142
955.552,8,7.528,29.602,0.892,1552.7,1080.0,46,70,98
955.552,142,16.332,25.344,0.819,1594.0,552.2,100,50,141
955.552,9,10.866,16.794,0.862,983.3,369.0,81,32,192
955.552,257,26.41,14.179,0.857,1403.5,288.3,96,29,212
955.552,252,11.798,20.087,0.897,1173.0,447.5,19,61,192
955.552,181,11.898,26.317,0.899,1522.9,677.6,65,35,117
955.552,105,17.693,7.839,0.648,1017.0,217.5,122,5,251
955.552,286,16.2,19.314,0.909,1323.2,393.7,20,67,213
955.552,296,7.184,25.779,0.863,1210.6,826.7,61,35,134
955.552,297,13.863,27.657,0.885,1656.0,679.4,68,36,110
955.552,69,33.476,19.387,0.251,1626.6,348.5,54,11,188
955.652,4,1.165,17.095,0.884,288.1,503.7,118,22,94
955.652,171,6.942,22.748,0.897,977.7,643.4,62,21,142
955.652,8,7.695,29.792,0.884,1578.1,1080.0,46,74,97
955.652,142,16.423,25.193,0.831,1589.0,546.4,102,82,142
955.652,9,10.927,16.792,0.872,986.6,368.5,82,43,193
955.652,257,26.333,14.154,0.834,1401.5,288.0,94,29,209
955.652,252,11.93,19.972,0.905,1174.4,442.7,26,107,192
955.652,181,11.641,26.462,0.9,1522.4,691.6,64,36,112
955.652,105,17.355,7.816,0.881,1005.2,217.5,34,12,215
955.652,286,16.276,19.346,0.918,1327.1,394.0,26,56,213
955.652,296,7.239,25.849,0.905,1221.0,829.0,57,36,133
955.652,297,13.774,27.604,0.885,1651.2,679.7,60,34,108
955.652,69,34.451,19.495,0.594,1637.4,348.6,148,14,154
955.752,4,1.142,17.113,0.892,286.3,504.8,118,21,93
955.752,171,7.134,22.274,0.855,967.8,612.8,73,21,144
955.752,8,7.803,29.917,0.887,1594.2,1080.0,43,74,98
955.752,142,16.506,24.939,0.755,1579.1,537.8,100,66,146
955.752,9,10.918,16.848,0.869,988.2,369.8,95,51,193
955.752,257,26.251,14.138,0.794,1399.6,287.8,96,24,210
955.752,252,12.026,19.915,0.903,1176.6,440.1,57,104,195
955.752,181,11.499,26.514,0.846,1520.3,698.2,64,36,111
955.752,105,17.208,7.774,0.889,999.3,217.2,38,14,199
955.752,286,16.314,19.374,0.923,1329.5,394.4,25,46,214
955.752,296,7.21,25.994,0.906,1229.9,840.6,54,37,134
955.752,297,13.748,27.572,0.899,1648.8,679.1,73,43,106
955.752,69,34.478,19.514,0.558,1638.1,348.8,70,11,178
955.852,4,1.124,17.105,0.898,285.0,504.8,120,18,93
955.852,171,7.13,21.999,0.88,952.2,598.8,75,21,147
955.852,8,7.849,29.97,0.89,1601.0,1080.0,42,85,99
955.852,142,16.547,24.712,0.816,1569.6,530.6,103,48,148
955.852,9,10.924,16.872,0.89,989.4,370.3,100,57,181
955.852,257,26.275,14.108,0.858,1399.2,287.5,92,23,232
955.852,252,12.126,19.84,0.908,1178.2,437.0,30,112,194
955.852,181,11.489,26.524,0.915,1520.5,698.9,72,44,109
955.852,105,17.136,7.699,0.866,995.2,216.5,38,12,226
955.852,286,16.338,19.388,0.922,1330.8,394.6,23,39,213
955.852,296,7.119,26.222,0.88,1240.2,861.6,58,38,130
955.852,297,13.702,27.573,0.896,1647.9,680.4,83,42,105
955.852,69,35.371,19.442,0.687,1643.6,346.9,150,21,140
955.952,4,1.107,17.096,0.897,283.6,504.8,118,19,93
955.952,171,7.073,21.867,0.89,940.0,593.6,76,23,147
955.952,8,7.902,30.032,0.904,1608.7,1080.0,40,102,100
955.952,142,16.222,24.642,0.875,1558.9,532.8,98,33,148
955.952,9,10.936,16.867,0.886,989.9,370.2,102,73,167
955.952,257,26.159,14.157,0.863,1398.4,288.1,92,25,230
955.952,252,12.128,19.786,0.916,1175.8,435.4,20,109,195
955.952,181,11.451,26.544,0.925,1520.3,701.0,71,49,108
955.952,105,17.102,7.574,0.817,991.2,215.3,31,9,246
955.952,286,16.342,19.383,0.926,1330.7,394.5,26,40,213
955.952,296,6.949,26.546,0.88,1251.6,894.8,53,40,127
955.952,297,13.626,27.62,0.881,1648.7,684.2,98,43,106
955.952,69,34.562,19.844,0.774,1646.3,352.7,149,25,135
956.052,4,1.096,17.083,0.9,282.7,504.6,120,20,92
956.052,171,6.98,21.813,0.917,928.8,593.1,83,24,147
956.052,8,7.941,30.078,0.88,1614.4,1080.0,39,104,101
956.052,142,15.91,24.612,0.891,1550.1,536.0,83,29,147
956.052,9,10.853,16.931,0.896,987.6,372.2,102,77,171
956.052,257,25.999,14.214,0.86,1397.0,288.8,94,26,221
956.052,252,12.083,19.768,0.912,1172.7,435.3,23,106,199
956.052,181,11.252,26.575,0.871,1514.6,708.7,65,49,110
956.052,105,16.94,7.644,0.833,987.3,216.1,27,8,251
956.052,286,16.315,19.368,0.928,1329.3,394.3,27,44,213
956.052,296,6.972,26.692,0.898,1265.8,904.4,54,43,124
956.052,297,13.576,27.675,0.888,1650.5,687.7,83,39,107
956.052,69,34.247,19.998,0.735,1647.3,355.1,147,28,138
956.152,4,1.092,17.084,0.892,282.4,504.6,120,22,91
956.152,171,6.976,21.595,0.894,917.1,582.5,97,36,145
956.152,8,7.97,30.112,0.859,1618.6,1080.0,38,95,101
956.152,142,15.728,24.57,0.883,1543.6,537.2,65,28,149
956.152,9,10.817,16.904,0.892,984.6,371.9,103,74,174
956.152,257,25.903,14.239,0.861,1395.9,289.1,97,26,215
956.152,252,12.018,19.737,0.902,1168.0,435.0,18,107,199
956.152,181,10.989,26.525,0.896,1500.7,714.9,64,47,111
956.152,105,16.763,7.599,0.864,980.2,215.8,27,10,240
956.152,286,16.303,19.339,0.917,1327.7,393.7,26,54,213
956.152,296,6.987,26.793,0.887,1275.5,911.2,53,46,124
956.152,297,13.496,27.76,0.906,1653.3,693.2,58,38,106
956.152,69,34.773,19.928,0.654,1649.8,353.5,150,34,134
956.252,4,1.112,17.11,0.896,284.0,505.3,128,25,88
956.252,171,7.019,21.422,0.903,912.1,573.2,99,30,145
956.252,8,7.991,30.119,0.845,1620.2,1078.9,39,84,96
956.252,142,15.626,24.528,0.871,1539.0,537.4,65,28,150
956.252,9,10.67,17.104,0.886,983.6,377.7,103,80,169
956.252,257,25.809,14.25,0.849,1394.4,289.3,93,26,213
956.252,252,11.981,19.629,0.905,1161.1,432.3,27,110,195
956.252,181,10.74,26.489,0.907,1487.8,721.5,62,39,111
956.252,105,16.564,7.666,0.885,974.8,216.6,26,12,227
956.252,286,16.257,19.327,0.909,1325.6,393.7,26,65,210
956.252,296,6.951,26.874,0.918,1279.1,919.4,53,48,123
956.252,297,13.468,27.842,0.902,1657.1,697.2,58,36,106
956.252,69,34.766,20.015,0.713,1651.8,354.6,149,33,134
956.352,4,1.172,17.149,0.901,288.7,505.6,122,25,90
956.352,171,7.103,21.208,0.859,908.7,561.4,102,57,139
956.352,8,7.986,29.986,0.802,1609.6,1070.5,42,75,97
956.352,142,15.54,24.567,0.892,1538.7,539.8,66,23,147
956.352,9,10.604,17.166,0.892,982.1,379.7,103,81,167
956.352,257,25.693,14.27,0.849,1392.8,289.6,96,23,218
956.352,252,11.949,19.54,0.89,1155.4,430.1,26,119,191
956.352,181,10.618,26.454,0.918,1480.1,723.9,62,34,110
956.352,105,16.43,7.675,0.87,970.3,216.8,29,11,235
956.352,286,16.196,19.32,0.903,1323.3,393.9,21,88,205
956.352,296,6.932,26.902,0.905,1279.8,922.6,53,48,123
956.352,297,13.512,27.904,0.904,1661.5,698.4,58,32,107
956.352,69,34.619,20.092,0.701,1652.4,355.7,146,30,137
956.452,4,1.24,17.192,0.909,294.0,506.0,120,24,90
956.452,171,7.114,20.957,0.867,897.5,549.8,103,74,139
956.452,8,8.038,29.875,0.895,1603.7,1059.3,42,78,98
956.452,142,15.325,24.725,0.884,1540.8,547.8,71,22,145
956.452,9,10.54,17.205,0.9,979.9,381.1,104,92,164
956.452,257,25.563,14.317,0.868,1391.6,290.2,95,27,225
956.452,252,11.925,19.429,0.898,1149.1,427.2,20,115,191
956.452,181,10.564,26.438,0.897,1476.7,725.0,65,36,110
956.452,105,16.292,7.694,0.845,965.9,217.1,26,9,251
956.452,286,16.179,19.285,0.905,1321.3,393.2,19,98,195
956.452,296,6.942,26.914,0.924,1281.8,923.0,58,46,122
956.452,297,13.637,27.993,0.92,1669.2,698.6,58,33,108
956.452,69,34.961,20.059,0.441,1654.3,354.8,152,34,133
956.552,4,1.285,17.207,0.846,297.5,505.8,118,25,92
956.552,171,7.196,20.807,0.917,897.4,541.6,96,35,147
956.552,8,8.065,29.896,0.793,1606.8,1058.6,42,71,101
956.552,142,15.112,24.959,0.643,1546.8,558.5,53,28,139
956.552,9,10.51,17.214,0.901,978.5,381.6,104,105,158
956.552,257,25.532,14.308,0.857,1390.7,290.1,94,21,231
956.552,252,11.87,19.3,0.899,1140.4,424.2,23,105,201
956.552,181,10.545,26.43,0.828,1475.3,725.2,68,32,106
956.552,105,16.17,7.641,0.851,960.4,216.7,60,9,248
956.552,286,16.147,19.269,0.902,1319.6,393.0,27,93,198
956.552,296,6.968,26.948,0.931,1286.9,923.9,46,45,124
956.552,297,13.809,28.118,0.902,1679.5,698.7,60,45,107
956.552,69,33.826,20.547,0.496,1656.7,362.6,153,27,130
956.652,4,1.314,17.215,0.881,299.8,505.5,118,26,90
956.652,171,7.218,20.741,0.929,896.1,538.2,64,25,147
956.652,8,8.06,29.907,0.916,1607.3,1059.7,44,66,105
956.652,9,10.411,17.349,0.903,977.8,385.7,103,96,161
956.652,257,25.444,14.33,0.862,1389.7,290.4,93,25,221
956.652,252,11.754,19.212,0.89,1130.4,422.8,23,96,197
956.652,181,10.583,26.464,0.844,1479.3,725.6,60,34,108
956.652,105,15.916,7.668,0.864,952.0,217.3,39,12,227
956.652,286,16.1,19.257,0.9,1317.5,393.0,27,87,207
956.652,296,6.99,26.973,0.93,1290.9,924.5,46,44,125
956.652,297,13.995,28.249,0.896,1690.3,698.7,68,50,108
956.652,69,33.308,20.797,0.528,1658.5,366.7,142,27,130
956.752,4,1.331,17.252,0.893,301.2,506.6,120,28,89
956.752,171,7.211,20.7,0.916,893.6,536.6,61,20,145
956.752,8,8.036,29.891,0.919,1604.9,1060.5,44,67,105
956.752,9,10.218,17.664,0.898,978.3,395.3,104,95,162
956.752,257,25.317,14.368,0.863,1388.3,290.9,93,28,214
956.752,252,11.613,19.163,0.923,1120.7,422.7,22,98,196
956.752,181,10.671,26.536,0.712,1487.9,726.1,66,33,109
956.752,105,15.774,7.655,0.872,946.6,217.3,34,13,235
956.752,286,16.084,19.254,0.9,1316.8,393.0,27,82,210
956.752,296,7.047,27.027,0.935,1300.3,925.1,46,44,124
956.752,297,14.157,28.371,0.89,1699.8,699.0,103,60,114
956.752,69,33.263,20.921,0.391,1661.1,368.4,134,28,131
956.852,4,1.34,17.241,0.896,301.9,506.0,120,27,94
956.852,171,7.288,20.634,0.862,897.0,532.3,57,19,146
956.852,8,8.026,29.876,0.904,1603.1,1060.2,43,67,104
956.852,9,10.075,17.934,0.901,980.2,403.7,103,93,165
956.852,257,25.179,14.439,0.851,1387.5,291.8,93,25,207
956.852,252,11.348,19.188,0.926,1107.4,426.0,34,65,196
956.852,181,10.597,26.469,0.901,1480.1,725.4,60,52,112
956.852,105,15.642,7.616,0.887,940.9,217.1,39,15,232
956.852,286,16.093,19.259,0.912,1317.4,393.1,28,81,200
956.852,296,7.275,26.951,0.911,1313.2,905.9,46,45,124
956.852,297,14.246,28.429,0.902,1704.5,698.8,112,65,116
956.852,69,33.483,20.998,0.401,1664.6,369.0,50,15,170
956.852,308,13.807,26.314,0.839,1582.4,629.9,96,37,128
956.952,4,1.346,17.24,0.898,302.4,505.9,118,24,94
956.952,171,7.682,20.506,0.853,923.3,519.7,97,24,149
956.952,8,7.988,29.84,0.893,1598.3,1060.7,42,67,101
956.952,9,10.085,17.96,0.821,981.9,404.3,104,89,170
956.952,257,25.078,14.507,0.871,1387.4,292.7,94,25,211
956.952,252,11.222,19.259,0.916,1103.7,429.2,39,48,196
956.952,181,10.576,26.485,0.913,1480.3,726.9,60,58,114
956.952,105,15.547,7.565,0.87,936.4,216.7,32,11,240
956.952,286,16.026,19.241,0.923,1314.4,393.0,39,72,214
956.952,296,7.397,27.029,0.915,1329.5,904.4,48,44,126
956.952,297,14.296,28.464,0.889,1707.3,698.8,112,61,116
956.952,69,34.019,21.019,0.388,1669.2,368.3,50,11,171
956.952,308,13.852,26.492,0.872,1593.1,635.5,99,40,128
957.052,4,1.339,17.239,0.901,301.8,506.0,118,23,94
957.052,171,7.965,20.376,0.852,939.6,509.5,102,34,155
957.052,8,7.982,29.808,0.869,1595.4,1059.0,41,67,98
957.052,9,10.098,17.933,0.764,981.6,403.4,104,96,170
957.052,257,25.023,14.528,0.882,1387.0,293.0,93,26,225
957.052,252,10.844,19.674,0.917,1101.1,445.3,30,47,192
957.052,181,10.527,26.519,0.883,1480.4,730.3,72,72,115
957.052,105,15.461,7.564,0.87,933.2,216.8,33,8,250
957.052,286,15.966,19.217,0.915,1311.3,392.8,31,60,216
957.052,296,7.543,27.075,0.906,1344.8,899.2,50,44,127
957.052,297,14.342,28.486,0.889,1709.2,698.4,113,61,120
957.052,308,14.0,26.645,0.898,1605.1,637.9,102,46,126
957.152,4,1.324,17.231,0.892,300.7,505.9,118,23,93
957.152,171,8.164,20.436,0.718,957.9,508.5,102,22,154
957.152,8,8.045,29.698,0.886,1590.3,1047.1,42,66,100
957.152,9,10.165,17.663,0.63,975.1,395.7,104,97,167
957.152,257,24.869,14.608,0.863,1386.1,294.1,95,25,227
957.152,252,10.594,19.978,0.928,1100.7,457.6,27,41,193
